5.621709396787436530e-01,-1.231160512157001424e-01
3.532376786787373435e-01,6.974939639757893328e-01
1.456464222930931862e-01,1.513061728808528184e+00
-8.098506995985335633e-02,2.179160142321867610e+00
-8.343596819129081577e-02,1.876133892708296225e+00
1.308308555869797107e-01,8.525383786076238257e-01
3.771102793554884786e-02,1.144766010323538218e-02
-1.332117416017385980e-01,-1.873877388777851760e-01
-3.344084809529014879e-01,-4.413441364700420588e-01
-4.237338729422053807e-01,-5.232657740984321126e-01
-3.934611364594109983e-01,-4.399464802696730903e-01
-3.942720190355283871e-01,-3.759407544638953547e-01
-3.616982566837519952e-01,-2.672053368239661331e-01
-3.419843683276743707e-01,4.064093650177579842e-01
-3.539624551834584798e-01,1.508712360986554701e+00
-1.600171422252165965e-01,1.893800980213379059e+00
2.171518806649857525e-01,1.407174958459006975e+00
5.707271423358410978e-01,7.809973018793638921e-01
3.178680818538611175e-01,2.335892670334251409e-01
-4.727462205366990133e-01,1.953275910463896370e+00
-7.714950019495091516e-01,4.522222920678830249e+00
-8.676973099965399339e-01,5.408241434755814758e+00
-7.725810227515832462e-01,4.787625329757460690e+00
-7.163259612008185950e-01,4.193910507519675868e+00
-6.662638122662556395e-01,3.777621352401799193e+00
-6.357495215385142728e-01,3.662399882208706714e+00
-6.396036346709749187e-01,3.570830841596655425e+00
-6.130477317366505030e-01,3.382206338522104616e+00
-6.485589323385739791e-01,3.620822111027887313e+00
-8.428973086731562647e-01,5.094556386167673701e+00
-9.211046227383451468e-01,5.931516907537073280e+00
-9.211046227383444807e-01,5.931516907537075056e+00
-9.199579008078740960e-01,5.770051031185836621e+00
-8.418787302260937189e-01,5.086319027502741008e+00
-7.371468116428830930e-01,4.118406095734121308e+00
-7.081492676861772528e-01,3.792315604373304616e+00
-4.793446038964787603e-01,2.884503477892646384e+00
-1.773478437601531676e-01,1.559587652302094618e+00
-1.341889535774365982e-01,4.972438013811802948e-01
-2.468763242846161998e-01,-5.477146168926839281e-02
-2.864749117598455741e-01,5.259307233230644529e-01
-4.009625675140365830e-01,1.588812138536230600e+00
-5.064302893852430376e-01,2.518630735591599556e+00
-6.189501556684358086e-01,3.354471758040614038e+00
-4.402494875147011100e-01,3.186368734096929334e+00
-1.499530535337646464e-01,2.018292235808304635e+00
-6.467030923069340409e-02,1.296281065250952880e+00
-2.805100852674933809e-01,2.533279090149899715e-01
-7.507348135304188208e-01,-8.534163094098999869e-01
