-2.906117751359620516e-03,6.090319992877287758e-01
-4.332648409238894494e-01,5.136150441153546353e-01
-4.348027730069854990e-01,7.874843349626020617e-01
-9.408132990440981613e-02,1.403209895560186382e+00
1.190933667893590980e-01,1.389371987232055128e+00
8.985159396079367422e-02,8.433382921404125598e-01
3.977381318037933461e-02,4.465189358310286405e-01
5.916112808203495277e-01,-8.760311196232022368e-01
5.916112808203467521e-01,-8.760311196232013486e-01
3.977381318037818969e-02,4.465189358310278078e-01
-2.618639534444205386e-01,4.074742555425880375e-01
-6.556502932065172429e-01,4.325035179225993343e-01
-9.929873940666327226e-01,2.355456146327015998e-01
-1.102460068871317533e+00,-4.113985638780995324e-02
-1.072051923896361503e+00,9.920996007522825400e-02
-9.091957763080985577e-01,3.568931905845914021e-01
-9.091957763080985577e-01,3.568931905845914021e-01
-8.555523401722551213e-01,-2.709511688338120949e-01
-1.177017598287970035e+00,-1.295483678652446624e+00
-1.548784383253623442e+00,-1.849840984013920275e+00
-9.447899119716163252e-01,-1.427636975355942139e+00
-2.423890006599744851e-01,-6.311843272631569857e-01
-3.411093973564103821e-01,1.986576936894962619e-01
-5.555501257444633856e-01,2.650669717132000391e-01
-7.998139057856208378e-01,2.988343845171782531e-01
-9.358607798230890173e-01,4.141016553568558356e-01
-6.613568888718838190e-01,3.636140248597642399e-01
-4.822513605187987995e-01,2.719425207919908827e-01
-2.762616618799891288e-01,2.162106003869563309e-01
-2.762616618799891288e-01,2.162106003869563309e-01
-4.758631528509915665e-01,5.959312420079343475e-01
3.106365221037838548e-02,6.365998251099808103e-02
2.607653575477828500e-01,-4.592149832283844435e-01
-1.666133565696905836e-02,-6.254363878074106764e-02
1.849681004647795446e-01,3.085647633951369428e-01
6.445911786151360401e-01,4.880227563835498050e-01
5.226265393600235676e-01,7.721069447999764357e-01
-3.396490311627929359e-01,7.538637013576034995e-01
-2.024940519545194384e+00,8.771315496891702868e-01
-3.530269251451219503e+00,1.371271806654267067e+00
-3.269718419371726803e+00,1.554689545618285207e+00
-1.439035463758900013e+00,1.046812747451144610e+00
2.625731271819884971e-01,4.810057547316598514e-01
7.362788445686130334e-01,3.990051254907776013e-01
5.797701575930486184e-01,5.197776024271407724e-01
2.515496875665299004e-01,7.757680866921805585e-01
-3.396490311627929359e-01,7.538637013576034995e-01
-5.822600250027288871e-01,4.323572595921210127e-01
2.350046773213776696e-01,5.621738958770655659e-01
3.036831508760021170e-01,5.008707339446849538e-01
5.512213810141672332e-02,1.848650667922670521e-01
-5.409900699544771818e-01,1.954968328622416762e-01
-1.192404003843631655e+00,1.151399877560137730e+00
-1.553748443452552586e+00,2.280332326653925712e+00
-1.930839871431187404e+00,2.743177819666831496e+00
-1.898398873371045070e+00,1.946608682908608445e+00
-1.257654144349318326e+00,2.348131269005074295e-01
-1.145845746200373272e+00,-1.569129218027833339e+00
-1.011671540007028858e+00,-3.028291711712497225e+00
